"Mean Hourly Temperature (°C) for all sites, 01/01/04 thru 12/31/04",,,,,,,,,,,,,,,,,,
Location,Bald Mesa,Beaver Basin,Burro Pass Tr,Dry Fk Mill Cr,E Mt Peale,Geyser Pass,Gold Basin,Grand-view,Horse Cr,La Sal Pass,L. Beaver,Mellenthin Meadows,Moonlight Meadows,Mt Mellenthin,N Peale RG,Wet Fk Mill Cr,Upper Dk Can,Upper Dk Can 2
Logger S/N,532797,532798,533551,555505,533560,555501,441384,555497,532800,555506,710738,695788,625100,555494,532801,555502,555498,710739
Elevation (m),2707.00,3378,3329,3232,3073,3207,3186,2204,3037,3091,3125,3195,3280,3445,3223,2988,3518,3512
Date/Time,BMS,UBB,BPT,DFM,EMP,GEP,GOB,GRV,HCR,LSP,LBB,MEM,MOM,MEL,NPE,WFM,UDC,UD2
07/04/04 14:00,20.38,13.00,13.86,14.28,12.80,13.96,14.09,23.82,15.23,14.98,13.32,14.15,,12.68,13.64,16.57,18.34,15.55
07/04/04 15:00,19.30,12.55,13.51,14.85,14.98,14.85,13.45,24.59,14.92,15.87,13.70,14.34,,13.19,14.28,15.87,15.80,15.24
07/04/04 16:00,20.57,12.22,13.83,14.73,16.44,15.81,13.64,25.11,15.23,16.13,14.72,14.66,,13.96,14.02,16.06,16.57,14.41
07/04/04 17:00,19.49,11.97,13.00,14.53,15.30,13.83,13.51,25.11,15.36,16.38,14.73,13.70,,13.13,13.64,15.30,13.45,12.80
07/04/04 18:00,17.71,11.32,12.74,13.00,14.60,14.21,12.87,24.98,14.22,16.06,14.72,13.90,,13.19,13.70,14.02,14.47,12.74
07/04/04 19:00,16.57,10.73,12.48,12.16,14.85,14.15,12.48,24.40,13.38,16.95,14.15,13.45,,13.19,14.28,13.19,17.14,13.00
07/04/04 20:00,15.94,10.34,11.45,11.32,13.96,12.55,11.77,23.89,12.49,14.79,13.32,12.61,,11.97,13.25,12.29,12.48,11.64
07/04/04 21:00,14.47,9.69,10.80,10.54,12.87,11.83,11.38,22.54,11.38,13.13,12.29,11.97,,11.25,12.61,11.58,10.21,10.21
07/04/04 22:00,14.02,9.42,10.60,9.82,12.49,11.51,10.60,21.52,10.54,12.10,11.90,11.64,,10.15,12.10,10.86,8.36,9.36
07/04/04 23:00,12.86,9.09,9.89,9.42,11.71,10.73,9.22,20.38,9.35,10.86,11.64,10.41,,9.49,11.32,10.34,7.56,8.43
07/05/04 00:00,10.60,7.63,9.75,6.82,11.32,10.80,7.10,19.74,7.36,10.73,11.06,9.89,,9.10,11.19,8.16,7.36,8.10
07/05/04 01:00,11.38,7.90,8.76,5.33,9.21,8.81,7.16,19.30,6.96,9.68,10.28,8.89,,7.49,9.54,6.96,4.82,6.34
07/05/04 02:00,11.84,7.83,6.15,4.36,6.62,6.55,7.03,18.60,6.08,7.70,8.83,6.22,7.03,6.62,6.62,5.95,3.10,5.06
07/05/04 03:00,12.42,7.50,5.88,4.15,6.89,6.49,7.03,18.41,5.67,7.43,7.63,5.33,6.76,7.03,5.74,5.81,3.53,5.06
07/05/04 04:00,10.93,7.43,5.40,3.67,7.36,6.55,6.69,18.22,5.26,7.43,6.22,4.57,6.69,7.03,4.78,5.54,3.53,4.99
07/05/04 05:00,10.60,7.03,5.47,3.53,7.43,6.62,6.55,18.03,4.99,7.16,5.81,4.57,7.03,6.96,4.71,5.20,4.08,5.33
07/05/04 06:00,11.77,7.36,5.20,3.52,7.56,6.62,6.42,17.77,4.85,6.89,5.61,4.50,7.03,6.69,4.43,5.33,4.08,4.99
07/05/04 07:00,13.70,7.83,5.13,5.74,7.10,6.55,7.50,17.90,6.22,6.62,6.02,4.15,6.76,6.62,4.36,6.83,4.15,5.20
07/05/04 08:00,16.76,9.42,5.06,7.69,7.23,6.69,8.96,17.90,7.96,7.09,6.02,4.36,6.49,6.76,4.57,7.43,4.57,5.54
07/05/04 09:00,18.34,10.54,6.15,10.01,8.23,7.63,10.99,18.34,10.60,7.90,7.76,6.49,7.30,7.63,5.74,9.55,5.13,6.15
07/05/04 10:00,18.34,11.32,8.69,10.93,9.88,8.63,11.77,19.55,12.16,10.47,11.31,12.21,9.08,8.83,8.62,11.71,7.63,8.89
07/05/04 11:00,19.23,12.61,10.08,11.97,11.84,10.47,12.80,21.52,13.32,12.61,13.25,13.83,12.61,9.82,11.84,14.02,10.14,11.19
07/05/04 12:00,20.13,12.87,10.86,13.06,12.48,11.32,13.83,23.24,14.15,13.51,13.25,13.32,12.68,10.41,12.10,15.36,10.93,12.03
07/05/04 13:00,20.70,13.06,12.55,14.32,14.02,12.93,14.72,24.21,15.17,14.72,14.41,14.09,14.79,11.51,12.55,15.36,12.67,12.10
07/05/04 14:00,21.78,14.21,13.57,14.32,16.95,14.41,15.23,24.92,15.87,16.13,14.85,14.41,14.98,12.74,13.32,16.57,14.41,13.19
07/05/04 15:00,22.48,13.96,13.89,14.85,18.73,15.17,15.17,25.50,17.14,17.14,15.81,15.30,15.68,13.57,13.96,16.89,14.47,14.02
07/05/04 16:00,22.10,13.77,14.53,15.62,17.77,16.19,15.68,25.89,17.52,18.03,15.75,15.23,16.89,14.28,14.53,18.41,16.00,14.09
07/05/04 17:00,22.61,13.64,14.53,16.89,17.46,16.51,15.04,26.34,17.08,18.47,16.70,15.94,17.39,15.04,15.43,18.22,17.08,14.28
07/05/04 18:00,20.82,13.51,14.34,17.27,17.08,16.06,15.30,26.73,16.89,17.65,16.63,15.81,16.76,15.49,15.81,17.71,16.38,14.34
07/05/04 19:00,18.85,12.61,13.70,15.62,16.44,15.62,14.47,26.47,15.87,17.46,15.81,15.10,15.62,14.60,15.62,16.89,14.85,13.26
07/05/04 20:00,17.84,12.16,13.77,15.81,16.32,16.32,13.51,26.28,14.28,17.46,15.04,15.11,14.73,14.53,15.94,16.44,16.70,13.32
07/05/04 21:00,15.49,11.19,12.81,14.41,15.36,14.41,12.29,26.28,12.48,15.62,14.15,14.09,12.74,13.70,14.53,15.23,12.86,12.29
07/05/04 22:00,14.72,10.86,11.77,13.51,13.70,12.87,12.03,24.98,10.93,14.09,13.13,12.93,11.84,12.09,13.32,14.15,10.07,10.60
07/05/04 23:00,14.47,10.47,10.73,10.73,10.80,11.25,11.90,22.80,10.34,12.35,12.81,11.38,10.54,11.06,11.38,12.03,8.70,9.69
07/06/04 00:00,13.70,9.95,9.62,11.51,12.03,10.47,11.25,21.84,9.82,10.99,12.10,10.99,9.82,10.60,11.19,10.86,8.16,9.29
07/06/04 01:00,13.38,9.62,10.54,11.32,11.97,10.67,10.67,21.14,8.70,10.47,11.64,10.67,10.80,9.95,11.64,10.99,7.36,8.70
07/06/04 02:00,12.55,8.96,10.08,8.62,11.19,10.60,10.47,20.82,7.96,10.02,10.73,10.14,10.28,9.23,10.86,10.28,6.63,8.10
07/06/04 03:00,11.64,8.23,9.82,6.35,10.73,10.80,10.15,20.57,7.03,10.28,10.01,9.95,10.02,8.90,10.80,9.42,6.42,8.03
07/06/04 04:00,10.99,7.90,9.42,6.82,10.47,9.82,9.56,19.10,6.42,9.95,10.02,9.49,9.62,8.43,10.47,9.36,5.67,7.36
07/06/04 05:00,11.12,8.10,8.96,7.56,10.15,8.76,7.96,18.28,5.61,8.30,9.42,8.56,8.83,8.10,10.41,8.63,4.99,6.69
07/06/04 06:00,11.45,8.50,7.63,5.67,9.89,7.43,7.56,17.27,5.13,7.83,8.30,7.23,7.76,7.63,9.88,7.23,4.09,6.15
07/06/04 07:00,14.15,9.36,8.03,3.81,9.29,6.62,7.90,16.25,5.13,7.30,6.15,5.54,8.43,7.43,8.69,5.88,4.29,6.35
07/06/04 08:00,16.63,10.02,7.90,3.38,9.88,7.90,9.82,17.33,7.09,8.10,8.56,6.55,8.10,7.56,9.49,5.54,5.54,6.96
07/06/04 09:00,17.52,10.41,8.23,3.45,10.86,9.09,10.99,17.27,10.79,10.80,11.51,9.49,8.83,8.82,10.60,5.81,6.89,8.30
07/06/04 10:00,18.79,11.25,10.66,5.73,12.10,10.47,12.03,19.05,12.93,11.97,13.19,13.64,10.73,9.82,11.32,8.36,8.23,9.55
07/06/04 11:00,19.61,13.06,11.51,9.75,13.32,11.19,12.93,22.22,13.70,13.13,14.41,14.03,12.81,10.28,12.36,11.32,10.21,11.19
07/06/04 12:00,20.13,13.13,12.61,11.90,14.72,12.29,13.96,23.50,14.60,14.28,14.60,14.02,13.45,11.06,13.32,13.45,13.12,13.70
07/06/04 13:00,20.76,13.77,13.13,12.87,15.62,13.57,14.60,24.01,15.36,15.30,14.98,14.98,14.53,11.90,14.02,14.98,15.68,14.47
07/06/04 14:00,21.65,13.83,13.64,13.58,17.71,14.60,15.04,24.53,16.38,16.57,15.36,14.66,15.87,13.19,14.47,16.44,17.14,15.04
07/06/04 15:00,22.09,14.02,14.28,14.72,19.30,15.62,15.43,24.98,17.39,17.33,15.94,14.66,16.25,13.83,14.85,17.14,17.27,15.23
07/06/04 16:00,22.67,14.09,15.04,15.75,17.96,16.44,15.56,26.21,17.96,17.90,16.51,15.36,16.82,14.47,15.43,18.22,18.92,15.62
07/06/04 17:00,22.93,14.22,15.23,18.03,17.52,16.95,15.68,26.80,17.96,18.73,17.39,15.68,17.39,15.23,16.13,19.42,21.14,16.95
07/06/04 18:00,21.52,14.15,14.91,18.66,17.33,16.89,15.49,27.32,17.08,19.49,17.65,15.68,17.58,16.13,16.51,18.92,21.27,16.51
07/06/04 19:00,20.38,13.00,14.60,17.01,17.08,16.70,14.79,27.19,16.25,19.80,16.82,15.23,17.20,15.36,16.38,17.33,18.98,16.00
07/06/04 20:00,17.59,12.48,14.15,16.51,16.32,17.20,13.64,27.19,13.57,18.15,15.11,15.04,16.00,14.98,16.44,16.63,18.73,14.72
07/06/04 21:00,15.87,11.84,13.19,15.17,15.17,15.94,12.29,26.67,11.38,15.74,13.45,14.41,13.45,14.60,14.72,15.55,13.43,13.19
07/06/04 22:00,15.68,11.51,11.45,11.57,13.77,13.51,11.51,24.66,10.08,13.90,11.84,12.61,11.90,13.51,12.16,13.12,10.14,11.25
07/06/04 23:00,15.49,11.45,10.08,9.09,13.26,11.38,11.06,22.86,9.16,12.35,10.54,10.41,11.25,12.29,11.90,10.86,10.01,10.80
07/07/04 00:00,14.98,10.99,9.42,7.50,12.93,10.41,10.80,22.80,8.43,11.19,9.82,9.09,10.34,11.77,11.64,9.75,9.23,10.21
07/07/04 01:00,14.53,10.86,8.76,7.03,12.93,10.21,10.73,22.41,7.76,10.47,9.55,8.43,10.21,11.71,9.03,9.23,9.10,10.21
07/07/04 02:00,14.66,10.73,8.16,6.69,12.68,9.55,10.08,22.09,7.30,9.69,9.49,8.03,9.95,11.38,8.36,8.83,8.83,9.82
07/07/04 03:00,14.85,10.60,8.23,5.88,11.77,9.16,9.49,21.46,6.76,8.96,10.67,7.76,9.29,10.80,9.49,8.30,8.83,9.69
07/07/04 04:00,13.89,10.54,8.43,5.47,11.64,9.10,9.16,21.33,6.22,8.70,8.83,7.50,9.82,10.73,9.56,7.63,8.03,9.42
07/07/04 05:00,13.70,10.34,9.03,5.33,11.77,8.76,9.03,21.27,5.95,8.70,7.70,7.63,10.01,10.60,11.64,7.23,7.76,9.10
07/07/04 06:00,14.47,10.47,8.83,5.20,11.25,9.10,9.16,21.20,5.88,8.70,7.50,6.69,10.34,10.28,9.22,7.10,6.42,9.03
07/07/04 07:00,16.70,11.64,8.70,5.06,10.67,9.42,9.62,20.63,6.35,8.90,6.62,6.22,10.28,10.21,7.23,7.03,6.69,8.30
07/07/04 08:00,19.23,12.36,7.90,5.20,10.86,9.29,11.51,20.89,8.23,9.75,6.83,6.08,9.82,10.41,6.69,7.03,7.90,8.76
07/07/04 09:00,20.76,13.38,7.63,5.33,12.42,10.28,13.58,20.76,12.29,11.06,8.96,8.82,10.02,11.70,9.87,7.03,9.16,10.41
07/07/04 10:00,21.84,14.34,11.57,7.22,13.70,11.84,14.53,22.87,14.54,13.51,11.77,15.74,12.02,12.93,13.58,7.56,10.60,12.03
07/07/04 11:00,21.39,16.19,12.81,11.77,15.23,13.00,15.49,25.05,15.55,15.23,15.17,16.70,15.11,13.00,14.85,11.19,12.74,14.28
07/07/04 12:00,22.35,15.68,13.89,13.38,16.63,14.21,16.38,26.21,16.44,16.38,15.81,16.13,15.55,13.51,15.30,14.40,14.53,15.81
07/07/04 13:00,22.54,15.75,14.91,14.47,17.77,15.43,16.63,26.60,17.46,17.39,16.70,16.89,16.82,14.53,15.55,16.63,16.82,16.00
07/07/04 14:00,23.25,16.13,16.13,15.55,19.36,16.82,17.33,27.58,18.22,18.53,17.14,16.89,17.71,15.36,16.32,18.22,17.65,16.51
07/07/04 15:00,24.27,16.51,16.63,16.51,20.95,17.90,17.27,28.18,18.85,19.55,18.03,17.33,18.91,16.19,16.57,18.98,16.63,16.63
07/07/04 16:00,22.67,15.87,17.01,17.52,19.94,18.66,17.01,29.03,18.09,20.19,18.47,18.09,18.79,16.82,16.95,20.51,18.54,16.82
07/07/04 17:00,23.56,16.06,17.01,19.17,20.00,18.60,17.20,29.24,18.47,20.44,19.10,18.03,19.11,17.27,17.77,20.82,18.98,16.89
07/07/04 18:00,22.60,15.62,16.13,18.41,18.92,17.52,17.14,28.51,18.28,20.00,18.91,17.33,17.14,16.57,17.46,19.11,16.51,15.68
07/07/04 19:00,21.33,14.47,16.19,18.60,18.28,17.52,16.32,29.37,17.58,21.08,18.53,16.95,17.14,16.63,17.84,19.23,18.15,16.13
07/07/04 20:00,19.30,13.83,15.62,17.84,17.46,18.22,14.98,28.90,16.32,19.17,16.89,16.76,15.93,16.25,17.84,18.15,17.08,15.55
07/07/04 21:00,17.14,12.87,14.60,16.44,16.51,17.01,13.25,27.78,14.66,17.08,16.13,15.94,13.90,15.55,16.57,16.76,13.76,14.09
07/07/04 22:00,16.44,12.80,13.06,14.98,15.62,15.04,12.23,26.08,14.09,15.43,15.17,14.72,12.29,14.28,15.55,15.30,11.77,12.55
07/07/04 23:00,16.13,12.55,11.32,13.32,14.85,13.70,11.71,24.92,13.70,13.70,13.70,13.32,10.99,13.12,14.98,14.09,10.73,11.90
07/08/04 00:00,15.68,12.29,10.54,12.61,14.72,13.58,11.77,24.53,12.03,13.06,13.90,13.06,10.54,12.93,14.85,14.09,10.67,11.71
07/08/04 01:00,15.49,11.77,10.86,12.93,14.53,13.19,11.77,24.21,10.41,12.42,14.02,13.32,10.15,12.55,14.53,13.70,10.73,11.45
07/08/04 02:00,14.91,11.06,11.12,12.55,14.28,12.55,10.60,23.57,8.96,11.97,13.96,13.32,9.62,12.16,14.09,12.68,10.08,10.80
07/08/04 03:00,14.34,10.54,11.06,8.95,13.51,11.45,9.95,22.86,8.30,11.38,13.32,12.42,9.23,11.58,14.03,11.51,10.15,10.54
07/08/04 04:00,13.96,9.95,10.41,6.22,12.68,10.47,9.88,22.03,8.56,10.02,10.99,10.67,8.83,10.99,13.51,9.62,9.49,9.88
07/08/04 05:00,12.68,9.03,10.08,5.60,12.29,10.21,8.96,21.65,9.56,10.02,11.12,10.99,8.23,10.47,12.87,8.56,8.70,9.23
07/08/04 06:00,12.61,8.90,9.29,9.29,12.16,10.28,9.23,21.20,9.82,10.08,12.16,11.06,7.63,9.95,12.03,8.90,7.90,8.63
07/08/04 07:00,14.92,9.55,7.83,10.28,11.90,10.15,8.76,20.38,9.56,9.55,11.90,10.73,7.23,9.29,11.38,10.34,7.16,7.90
07/08/04 08:00,16.95,9.89,7.23,9.56,11.84,9.82,10.93,20.06,9.88,9.49,11.77,10.54,6.96,9.29,10.99,9.42,6.89,7.50
07/08/04 09:00,19.23,9.89,7.96,7.43,11.90,9.16,12.29,19.81,11.77,10.47,12.61,11.12,7.43,10.14,11.32,7.90,7.03,8.56
07/08/04 10:00,20.95,11.19,9.49,5.06,13.13,9.23,13.57,20.38,13.83,11.71,13.51,14.28,8.16,11.12,12.61,6.96,9.23,10.54
07/08/04 11:00,21.33,14.79,9.03,5.67,13.58,10.01,14.22,23.12,15.17,13.70,11.51,14.15,10.66,11.19,13.32,7.49,10.86,12.48
07/08/04 12:00,22.35,15.11,11.64,10.53,13.64,11.70,15.49,25.11,16.06,15.11,12.93,14.28,11.77,12.03,14.41,11.31,13.38,14.28
07/08/04 13:00,22.29,16.19,13.77,13.00,16.13,14.15,16.44,25.56,16.82,15.87,15.36,15.87,15.24,13.19,14.53,15.43,16.63,14.28
07/08/04 14:00,23.44,16.63,15.10,14.34,18.35,15.75,16.95,26.02,17.77,16.89,16.19,15.87,15.81,14.15,14.85,17.46,19.04,14.72
07/08/04 15:00,22.67,15.75,15.94,15.81,20.57,16.89,17.08,27.06,18.28,17.90,17.14,16.32,16.57,15.49,15.62,18.41,18.85,16.32
07/08/04 16:00,23.18,15.56,16.95,16.95,19.55,17.71,16.82,27.91,19.10,18.91,17.96,17.01,17.20,16.13,16.51,20.32,21.01,17.27
07/08/04 17:00,23.82,15.23,16.82,18.60,19.49,17.90,16.70,28.38,18.85,19.74,18.34,16.95,18.09,16.63,17.01,20.70,20.70,17.14
07/08/04 18:00,21.71,14.53,16.44,19.30,18.53,18.15,16.19,28.51,17.84,20.89,18.79,17.01,18.41,17.39,17.39,19.93,19.62,16.95
07/08/04 19:00,19.17,13.70,15.81,17.65,17.65,17.90,15.04,28.90,16.13,20.64,17.90,16.51,17.90,16.44,17.46,18.60,19.11,16.38
07/08/04 20:00,17.01,13.06,14.92,17.08,16.76,17.84,13.58,28.31,13.45,18.66,16.44,15.81,15.93,15.81,17.46,17.39,17.39,15.30
07/08/04 21:00,15.81,12.61,13.64,15.30,15.68,15.81,12.10,25.82,11.25,16.13,15.36,14.60,13.45,14.79,15.49,15.49,13.44,13.64
07/08/04 22:00,16.13,12.16,11.64,10.73,13.64,13.13,11.77,24.72,9.75,13.64,14.85,12.29,11.77,13.38,12.93,12.42,10.60,11.58
07/08/04 23:00,15.75,11.12,9.75,7.83,13.00,11.45,11.58,23.50,9.23,11.84,13.38,10.54,10.73,12.93,11.83,10.28,9.89,10.99
07/09/04 00:00,15.49,11.38,10.67,6.96,13.06,10.86,11.45,23.50,8.50,10.86,12.35,10.41,10.21,12.55,13.57,9.49,10.08,10.73
07/09/04 01:00,15.43,11.19,9.62,7.16,12.87,10.60,11.32,23.24,8.23,10.67,11.12,9.62,10.21,12.10,13.26,9.29,9.36,10.60
07/09/04 02:00,15.17,11.12,9.55,6.62,12.29,10.54,11.06,23.18,7.90,10.67,10.34,9.03,10.41,11.77,12.35,9.10,9.23,10.21
07/09/04 03:00,14.66,11.25,9.69,7.03,12.16,11.12,10.93,22.86,7.70,10.41,10.80,9.82,9.89,11.77,12.80,8.70,8.83,10.15
07/09/04 04:00,14.34,10.73,9.36,6.02,12.16,11.12,10.60,22.80,7.36,10.02,9.82,9.49,9.82,11.64,12.87,8.50,8.70,9.89
07/09/04 05:00,14.09,10.60,9.16,5.81,12.16,10.60,9.82,22.29,6.96,9.89,9.75,8.76,9.62,11.38,12.29,7.96,8.30,9.69
07/09/04 06:00,13.96,10.54,7.70,5.67,11.77,9.95,9.95,21.90,6.89,9.69,8.96,7.96,9.75,11.12,9.95,7.43,8.10,9.42
07/09/04 07:00,15.55,11.58,7.36,5.26,10.99,9.69,9.82,21.65,6.83,8.90,8.63,7.56,9.16,10.67,8.43,7.10,7.90,9.10
07/09/04 08:00,18.66,12.74,8.23,5.40,10.93,9.49,11.25,21.33,8.63,8.89,8.76,7.63,8.90,10.54,10.73,7.23,8.16,9.16
07/09/04 09:00,20.51,13.57,7.63,5.13,11.90,10.15,13.45,21.14,12.54,10.60,10.47,10.53,9.56,12.22,12.80,6.82,8.50,10.73
07/09/04 10:00,21.33,14.72,11.12,6.95,13.83,12.03,14.66,22.80,14.73,12.87,13.76,15.93,12.08,13.70,13.96,7.36,10.47,12.42
07/09/04 11:00,22.61,16.19,12.55,11.25,15.49,13.19,15.30,24.98,15.75,14.92,15.68,16.57,15.23,13.38,15.04,11.05,12.48,13.83
07/09/04 12:00,22.60,15.49,13.90,13.13,16.89,14.28,15.87,26.60,16.70,16.06,16.32,16.25,15.36,13.51,15.43,14.40,14.73,14.98
07/09/04 13:00,22.61,15.68,14.53,14.15,17.65,15.36,16.57,26.73,16.51,17.01,16.76,16.89,16.38,14.28,15.75,16.38,17.96,15.94
07/09/04 14:00,23.18,16.25,15.23,14.85,19.23,16.13,16.89,27.12,17.27,17.90,17.14,16.25,16.38,14.79,16.13,17.27,19.93,16.44
07/09/04 15:00,24.47,15.75,15.42,16.13,19.36,16.13,17.20,27.39,18.22,17.96,18.09,16.00,15.81,15.55,16.82,18.28,20.95,18.03
07/09/04 16:00,21.71,14.91,16.25,17.14,19.49,17.52,16.13,28.05,17.08,18.53,18.34,16.95,16.76,16.63,17.52,19.11,22.42,17.46
07/09/04 17:00,21.01,14.79,15.87,18.03,18.85,17.27,15.62,28.84,16.63,18.53,18.22,16.89,16.70,16.32,16.82,20.06,17.84,15.49
07/09/04 18:00,20.06,14.03,14.72,16.00,17.08,15.87,15.36,27.39,16.25,17.20,17.20,16.13,15.43,14.92,16.13,17.71,14.72,14.02
07/09/04 19:00,19.55,13.51,14.53,15.36,16.57,15.49,14.98,26.47,15.75,16.57,16.95,15.68,14.72,14.22,15.75,16.76,13.58,13.32
07/09/04 20:00,18.53,12.74,14.15,15.04,16.00,15.42,13.96,25.43,14.85,16.51,16.19,15.23,14.47,13.77,15.62,16.19,14.21,13.13
07/09/04 21:00,17.14,11.64,13.45,14.66,15.49,14.72,13.00,25.11,14.09,15.68,15.56,14.53,13.83,13.06,14.85,15.56,12.22,12.22
07/09/04 22:00,16.57,10.86,12.74,13.70,14.72,13.70,12.42,24.01,13.83,14.79,14.85,13.58,12.93,11.97,13.90,14.72,10.67,10.99
07/09/04 23:00,16.06,10.41,11.90,12.42,13.83,12.74,12.16,22.92,13.51,13.64,14.09,12.80,11.90,11.06,13.06,13.58,9.16,10.02
07/10/04 00:00,15.62,10.47,11.25,11.97,13.19,12.55,11.90,22.86,12.68,12.87,13.51,12.36,11.58,10.60,12.42,12.87,8.43,9.42
07/10/04 01:00,15.17,10.99,10.34,11.51,12.68,11.97,11.77,22.67,11.64,12.80,12.55,11.84,10.93,10.86,12.42,12.48,8.30,9.23
07/10/04 02:00,14.34,10.41,9.89,10.34,12.36,10.99,11.19,22.48,10.41,11.97,12.10,10.99,10.54,10.80,12.23,11.84,8.63,9.03
07/10/04 03:00,13.83,9.62,9.82,9.49,12.10,10.73,10.41,21.90,9.42,11.38,12.36,10.21,10.54,10.86,12.61,10.99,8.70,9.29
07/10/04 04:00,13.19,9.49,9.29,8.30,11.90,10.15,9.89,21.39,8.70,10.73,12.68,9.95,9.62,10.34,11.90,9.95,7.50,8.70
07/10/04 05:00,12.80,9.23,8.76,7.03,11.58,9.36,9.88,20.95,8.16,9.89,12.29,10.01,8.56,9.89,11.77,8.90,7.30,8.23
07/10/04 06:00,13.13,9.10,8.76,5.81,11.58,8.90,10.60,20.51,8.23,9.43,11.77,9.75,7.96,9.75,11.64,8.23,7.30,8.03
07/10/04 07:00,15.17,9.56,8.90,5.47,11.19,8.36,10.80,19.81,8.63,8.23,11.32,9.03,7.83,9.75,10.67,7.83,7.43,8.16
07/10/04 08:00,18.03,10.15,8.76,5.67,10.99,8.56,11.45,19.81,9.82,8.10,10.93,8.63,7.83,9.29,9.49,7.76,7.03,8.10
07/10/04 09:00,19.04,11.45,8.76,6.49,10.99,8.90,12.10,19.81,11.77,9.82,11.71,10.21,8.63,10.34,10.14,8.30,7.36,8.83
07/10/04 10:00,20.70,12.10,10.99,7.63,12.16,10.21,12.87,21.66,13.38,11.64,13.51,14.53,10.52,11.71,12.22,8.43,9.48,11.12
07/10/04 11:00,21.71,14.72,11.38,10.28,13.51,11.25,13.96,23.44,14.66,12.80,14.15,14.98,13.83,11.45,13.57,10.93,10.86,12.35
07/10/04 12:00,21.33,15.49,12.23,11.77,14.85,12.35,14.98,24.98,15.62,14.41,15.23,15.10,13.96,12.10,14.72,13.13,12.48,14.47
07/10/04 13:00,22.10,16.00,13.51,13.06,15.62,13.96,15.49,25.24,15.94,15.30,16.06,15.94,15.62,13.25,15.04,15.43,16.57,15.68
07/10/04 14:00,21.08,16.19,14.85,14.60,16.13,15.36,15.68,25.95,15.68,16.32,16.32,16.19,16.06,14.41,15.17,16.89,17.84,15.74
07/10/04 15:00,22.16,15.75,15.17,15.75,17.96,15.87,16.00,25.69,17.27,17.01,17.33,15.62,16.13,15.04,15.49,17.71,16.95,16.19
07/10/04 16:00,23.57,15.23,16.25,16.89,18.34,17.46,15.94,26.08,17.77,18.53,17.58,16.57,17.52,15.55,15.81,18.15,18.03,16.70
07/10/04 17:00,24.40,14.85,15.94,18.54,17.20,17.46,16.06,27.78,18.15,17.58,17.77,16.51,17.96,16.44,16.44,20.32,19.93,16.57
07/10/04 18:00,22.48,14.28,15.55,17.96,17.52,16.82,16.13,27.45,17.65,17.39,18.22,16.51,16.89,16.25,16.57,19.17,18.86,16.51
07/10/04 19:00,20.95,13.38,15.36,16.51,16.19,16.70,15.30,28.70,16.76,17.96,17.27,15.81,16.63,15.81,16.51,17.33,16.82,15.04
07/10/04 20:00,18.85,13.19,14.53,17.08,15.62,17.52,13.77,28.37,14.28,17.71,15.81,15.55,15.68,15.36,16.89,16.95,16.89,15.11
07/10/04 21:00,16.38,12.10,13.57,15.55,14.98,16.51,12.42,27.39,11.64,15.94,14.53,14.72,13.45,15.23,15.30,15.62,13.69,13.77
07/10/04 22:00,15.87,11.64,11.45,10.99,14.34,14.21,11.84,25.76,10.15,13.89,12.80,12.87,11.77,14.02,12.35,13.25,10.21,11.64
07/10/04 23:00,15.49,11.38,9.75,8.70,13.83,11.77,11.58,23.56,9.23,12.29,11.12,10.54,11.38,12.81,10.34,11.12,9.42,10.73
07/11/04 00:00,15.56,11.38,8.90,7.63,13.45,11.25,11.38,23.18,8.50,11.77,9.49,9.49,11.38,12.10,9.23,9.88,8.56,10.34
07/11/04 01:00,15.30,11.06,8.36,7.30,13.32,11.06,10.99,22.61,8.10,11.45,8.76,9.03,11.38,11.25,9.29,9.23,8.23,10.02
07/11/04 02:00,15.30,10.80,8.23,6.76,12.93,10.80,11.19,22.48,7.83,11.38,8.96,8.56,10.80,11.45,8.83,8.90,7.43,9.49
07/11/04 03:00,15.23,10.60,9.23,6.22,12.55,10.15,11.32,22.48,7.76,10.73,9.03,8.16,10.41,11.64,11.96,8.63,8.70,9.95
07/11/04 04:00,15.23,10.60,9.16,6.08,12.49,10.21,11.12,22.48,7.43,10.80,8.70,8.03,10.28,11.38,11.83,8.23,8.70,10.02
07/11/04 05:00,15.23,10.67,8.50,6.55,12.42,10.21,10.34,22.42,7.43,10.67,8.70,7.90,10.60,11.38,9.23,8.23,7.76,9.49
07/11/04 06:00,14.91,10.67,8.10,6.35,12.29,10.21,10.41,22.16,7.43,10.67,8.23,7.83,10.80,10.99,8.16,7.83,7.56,9.36
07/11/04 07:00,16.95,11.64,8.56,5.74,12.29,10.21,10.08,21.71,7.36,10.34,7.36,7.83,9.95,10.93,9.68,7.96,8.36,9.36
07/11/04 08:00,19.55,12.61,8.56,5.61,11.90,9.89,11.71,21.33,8.96,10.02,8.10,7.96,9.55,10.73,10.67,8.03,8.63,9.49
07/11/04 09:00,21.52,13.77,8.90,5.47,12.35,10.41,13.83,21.33,12.03,10.86,9.62,11.18,10.14,11.96,12.16,7.43,9.03,10.60
07/11/04 10:00,23.11,15.24,11.57,7.69,13.77,12.48,15.17,22.86,14.66,13.19,12.09,16.12,12.86,13.51,13.57,8.10,11.12,12.10
07/11/04 11:00,22.92,17.52,13.06,11.83,15.74,13.64,16.00,24.85,16.13,15.43,15.94,17.58,16.82,13.83,15.62,11.64,13.45,14.40
